5.108341	5.103645
5.108588	5.099603
5.108835	5.088771
5.109083	5.079368
5.109330	5.112906
5.109577	5.094633
5.109824	5.074425
5.110071	5.061474
5.110318	5.063493
5.110565	5.067258
5.110813	5.068693
5.111060	5.061270
5.111307	5.063864
5.111554	5.064005
5.111801	5.090630
5.112048	5.099451
5.112295	5.103477
5.112543	5.095612
5.112790	5.084891
5.113037	5.101425
5.113284	5.108766
5.113531	5.140067
5.113778	5.138859
5.114025	5.146019
5.114272	5.132819
5.114520	5.136175
5.114767	5.097863
5.115014	5.116673
5.115261	5.112145
5.115508	5.112053
5.115755	5.123057
5.116002	5.129345
5.116250	5.149336
5.116497	5.146407
5.116744	5.137139
5.116991	5.123077
5.117238	5.137788
5.117485	5.124971
5.117732	5.132322
5.117980	5.130111
5.118227	5.129435
5.118474	5.125619
5.118721	5.144293
5.118968	5.149472
5.119215	5.144748
5.119462	5.144543
5.119710	5.128209
5.119957	5.138712
5.120204	5.129452
5.120451	5.120533
5.120698	5.139620
5.120945	5.130502
5.121192	5.117001
5.121439	5.123478
5.121687	5.138804
5.121934	5.148317
5.122181	5.135571
5.122428	5.150952
5.122675	5.137435
5.122922	5.119547
5.123169	5.136232
5.123417	5.135773
5.123664	5.115529
5.123911	5.112304
5.124158	5.102604
5.124405	5.111541
5.124652	5.117492
5.124899	5.100610
5.125147	5.122320
5.125394	5.134487
5.125641	5.143024
5.125888	5.124646
5.126135	5.134594
5.126382	5.138686
5.126629	5.145164
5.126877	5.149622
5.127124	5.141352
5.127371	5.128909
5.127618	5.146170
5.127865	5.130806
5.128112	5.138057
5.128359	5.142384
5.128606	5.138340
5.128854	5.136227
5.129101	5.157261
5.129348	5.144655
5.129595	5.139867
5.129842	5.150835
5.130089	5.138600
5.130336	5.142060
5.130584	5.131783
5.130831	5.130611
5.131078	5.142765
5.131325	5.139301
5.131572	5.111771
5.131819	5.098466
5.132066	5.124718
5.132314	5.137444
5.132561	5.111101
5.132808	5.134924
5.133055	5.127754
5.133302	5.119994
5.133549	5.125150
5.133796	5.128257
5.134044	5.120057
5.134291	5.123268
5.134538	5.119360
5.134785	5.141938
5.135032	5.122612
5.135279	5.144276
5.135526	5.136475
5.135774	5.142705
5.136021	5.139805
5.136268	5.139945
5.136515	5.133760
5.136762	5.131944
5.137009	5.156535
5.137256	5.122761
5.137503	5.130971
5.137751	5.131012
5.137998	5.144198
5.138245	5.134465
5.138492	5.153306
5.138739	5.136411
5.138986	5.123761
5.139233	5.144718
5.139481	5.119427
5.139728	5.116209
5.139975	5.115804
5.140222	5.148801
5.140469	5.143924
5.140716	5.151543
5.140963	5.153593
5.141211	5.137446
5.141458	5.157739
5.141705	5.155132
5.141952	5.126271
5.142199	5.106297
5.142446	5.088425
5.142693	5.071115
5.142941	5.071715
5.143188	5.096830
5.143435	5.109214
5.143682	5.112373
5.143929	5.100453
5.144176	5.110753
5.144423	5.134809
5.144670	5.131995
5.144918	5.112927
5.145165	5.113963
5.145412	5.141613
5.145659	5.123446
5.145906	5.140020
5.146153	5.146410
5.146400	5.146698
5.146648	5.146713
5.146895	5.146965
5.147142	5.142275
5.147389	5.129464
5.147636	5.142524
5.147883	5.143573
5.148130	5.138288
5.148378	5.147516
5.148625	5.137614
5.148872	5.126155
5.149119	5.109989
5.149366	5.118095
5.149613	5.129154
5.149860	5.125266
5.150108	5.136927
5.150355	5.136562
5.150602	5.113906
5.150849	5.117290
5.151096	5.117982
5.151343	5.144819
5.151590	5.124529
5.151837	5.129364
5.152085	5.122128
5.152332	5.130378
5.152579	5.141061
5.152826	5.137134
5.153073	5.147379
5.153320	5.121448
5.153567	5.146500
5.153815	5.134558
5.154062	5.126306
5.154309	5.154147
5.154556	5.135928
5.154803	5.124677
5.155050	5.115027
5.155297	5.120226
5.155545	5.140734
5.155792	5.114920
5.156039	5.145676
5.156286	5.132570
5.156533	5.135577
5.156780	5.146294
5.157027	5.119318
5.157275	5.125955
5.157522	5.095674
5.157769	5.116250
5.158016	5.151086
5.158263	5.126308
5.158510	5.137684
5.158757	5.134323
5.159005	5.139030
5.159252	5.132416
5.159499	5.122457
5.159746	5.127643
5.159993	5.122183
5.160240	5.137858
5.160487	5.137888
5.160734	5.139663
5.160982	5.135983
5.161229	5.148083
5.161476	5.115135
5.161723	5.115979
5.161970	5.129625
5.162217	5.127997
5.162464	5.129745
5.162712	5.119973
5.162959	5.146149
5.163206	5.149167
5.163453	5.142107
5.163700	5.149589
5.163947	5.139194
5.164194	5.136667
5.164442	5.141153
5.164689	5.137219
5.164936	5.146872
5.165183	5.122249
5.165430	5.127695
5.165677	5.128544
5.165924	5.127151
5.166172	5.126283
5.166419	5.116843
5.166666	5.149485
5.166913	5.145645
5.167160	5.143359
5.167407	5.147496
5.167654	5.144141
5.167901	5.101603
5.168149	5.137288
5.168396	5.157673
5.168643	5.150151
5.168890	5.153114
5.169137	5.143898
5.169384	5.172529
5.169631	5.152339
5.169879	5.138240
5.170126	5.145349
5.170373	5.132766
5.170620	5.120827
5.170867	5.138144
5.171114	5.112199
5.171361	5.143283
5.171609	5.144846
5.171856	5.147352
5.172103	5.151197
5.172350	5.157302
5.172597	5.131359
5.172844	5.104682
5.173091	5.122438
5.173339	5.133921
5.173586	5.133219
5.173833	5.137842
5.174080	5.131977
5.174327	5.137117
5.174574	5.128801
5.174821	5.127490
5.175068	5.143640
5.175316	5.154127
5.175563	5.143246
5.175810	5.135239
5.176057	5.136406
5.176304	5.152690
5.176551	5.145060
5.176798	5.128994
5.177046	5.117475
5.177293	5.082480
5.177540	5.065904
5.177787	5.080063
5.178034	5.112972
5.178281	5.112646
5.178528	5.110360
5.178776	5.087634
5.179023	5.110965
5.179270	5.102857
5.179517	5.095680
5.179764	5.094518
5.180011	5.095528
5.180258	5.097731
5.180506	5.096200
5.180753	5.097836
5.181000	5.103444
5.181247	5.124106
5.181494	5.100785
5.181741	5.096885
5.181988	5.107963
5.182235	5.090839
5.182483	5.098840
5.182730	5.094257
5.182977	5.098310
5.183224	5.070696
5.183471	5.071257
5.183718	5.085037
5.183965	5.084328
5.184213	5.117400
5.184460	5.082267
5.184707	5.065802
5.184954	5.086361
5.185201	5.098228
5.185448	5.058516
5.185695	5.081254
5.185943	5.098159
5.186190	5.082359
5.186437	5.101982
5.186684	5.082229
5.186931	5.080060
5.187178	5.081470
5.187425	5.080505
5.187673	5.079456
5.187920	5.097132
5.188167	5.115088
5.188414	5.091644
5.188661	5.041334
5.188908	5.046903
5.189155	5.063145
5.189403	5.047963
5.189650	5.071989
5.189897	5.104221
5.190144	5.102044
5.190391	5.077427
5.190638	5.096282
5.190885	5.111223
5.191132	5.081410
5.191380	5.099958
5.191627	5.085965
5.191874	5.080282
5.192121	5.090584
5.192368	5.081268
5.192615	5.050992
5.192862	5.080092
5.193110	5.054376
5.193357	5.050919
5.193604	5.076408
5.193851	5.082322
5.194098	5.087073
5.194345	5.099416
5.194592	5.088924
5.194840	5.082669
5.195087	5.089269
5.195334	5.100496
5.195581	5.098344
5.195828	5.089502
5.196075	5.090453
5.196322	5.091856
5.196570	5.083481
5.196817	5.064581
5.197064	5.066222
5.197311	5.070409
5.197558	5.097619
5.197805	5.089845
5.198052	5.097271
5.198299	5.082941
5.198547	5.103134
5.198794	5.110110
5.199041	5.099390
5.199288	5.098932
5.199535	5.096849
5.199782	5.095767
5.200029	5.121874
5.200277	5.131678
5.200524	5.112668
5.200771	5.116621
5.201018	5.139090
5.201265	5.107813
5.201512	5.094578
5.201759	5.093238
5.202007	5.077225
5.202254	5.102833
5.202501	5.081753
5.202748	5.106814
5.202995	5.094978
5.203242	5.094790
5.203489	5.108296
5.203737	5.073076
5.203984	5.084132
5.204231	5.086540
5.204478	5.107756
5.204725	5.101514
5.204972	5.089385
5.205219	5.080532
5.205466	5.064077
5.205714	5.065654
5.205961	5.079713
5.206208	5.080417
5.206455	5.072125
5.206702	5.072141
5.206949	5.096511
5.207196	5.076123
5.207444	5.098523
5.207691	5.096861
5.207938	5.110972
5.208185	5.096339
5.208432	5.119229
5.208679	5.117556
5.208926	5.078802
5.209174	5.095982
5.209421	5.081962
5.209668	5.122751
5.209915	5.110144
5.210162	5.111129
5.210409	5.090928
5.210656	5.076084
5.210904	5.102019
5.211151	5.106252
5.211398	5.097456
5.211645	5.071197
5.211892	5.099225
5.212139	5.124944
5.212386	5.097286
5.212634	5.096357
5.212881	5.097191
5.213128	5.080323
5.213375	5.095031
5.213622	5.080248
5.213869	5.081056
5.214116	5.101506
5.214363	5.081000
5.214611	5.096282
5.214858	5.094474
5.215105	5.100741
5.215352	5.087536
5.215599	5.074753
5.215846	5.084277
5.216093	5.092559
5.216341	5.094786
5.216588	5.082976
5.216835	5.101066
5.217082	5.100366
5.217329	5.093349
5.217576	5.088786
5.217823	5.103159
5.218071	5.113778
5.218318	5.107576
5.218565	5.132925
5.218812	5.098630
5.219059	5.088907
5.219306	5.093243
5.219553	5.105806
5.219801	5.119577
5.220048	5.130904
5.220295	5.114034
5.220542	5.097758
5.220789	5.112375
5.221036	5.112975
5.221283	5.119950
5.221530	5.099683
5.221778	5.121254
5.222025	5.056174
5.222272	5.048609
5.222519	5.112841
5.222766	5.132915
5.223013	5.087608
5.223260	5.101712
5.223508	5.106584
5.223755	5.079952
5.224002	5.092179
5.224249	5.090889
5.224496	5.089562
5.224743	5.067189
5.224990	5.089960
5.225238	5.092363
5.225485	5.092805
5.225732	5.092379
5.225979	5.087630
5.226226	5.082297
5.226473	5.094588
5.226720	5.100707
5.226968	5.094992
5.227215	5.095110
5.227462	5.085511
5.227709	5.066958
5.227956	5.067509
5.228203	5.059725
5.228450	5.096752
5.228697	5.082542
5.228945	5.114626
5.229192	5.083112
5.229439	5.100662
5.229686	5.130569
5.229933	5.105803
5.230180	5.100875
5.230427	5.101337
5.230675	5.094338
5.230922	5.103794
5.231169	5.080454
5.231416	5.136729
5.231663	5.125132
5.231910	5.117324
5.232157	5.116712
5.232405	5.139268
5.232652	5.146824
5.232899	5.111798
5.233146	5.154290
5.233393	5.084862
5.233640	5.147628
5.233887	5.127032
5.234135	5.128108
5.234382	5.112203
5.234629	5.104204
5.234876	5.097413
5.235123	5.103731
5.235370	5.095025
5.235617	5.123945
5.235865	5.109072
5.236112	5.104245
5.236359	5.119160
5.236606	5.133659
5.236853	5.105330
5.237100	5.086940
5.237347	5.099868
5.237594	5.119861
5.237842	5.099893
5.238089	5.102369
5.238336	5.117996
5.238583	5.083586
5.238830	5.054077
5.239077	5.081716
5.239324	5.090082
5.239572	5.091775
5.239819	5.107050
5.240066	5.126892
5.240313	5.104028
5.240560	5.071159
5.240807	5.099056
5.241054	5.084378
5.241302	5.143270
5.241549	5.125738
5.241796	5.117371
5.242043	5.138346
5.242290	5.119588
5.242537	5.122166
5.242784	5.136528
5.243032	5.136747
5.243279	5.133111
5.243526	5.129679
5.243773	5.126749
5.244020	5.133345
5.244267	5.114442
5.244514	5.106609
5.244761	5.117898
5.245009	5.111350
5.245256	5.113864
5.245503	5.104331
5.245750	5.116439
5.245997	5.112786
5.246244	5.103091
5.246491	5.089946
5.246739	5.085931
5.246986	5.078254
5.247233	5.096781
5.247480	5.081748
5.247727	5.099207
5.247974	5.086368
5.248221	5.086335
5.248469	5.098935
5.248716	5.105495
5.248963	5.087604
5.249210	5.106227
5.249457	5.099970
5.249704	5.057044
5.249951	5.089020
5.250199	5.089081
5.250446	5.091511
5.250693	5.091803
5.250940	5.101068
5.251187	5.115822
5.251434	5.119689
5.251681	5.130365
5.251928	5.117768
5.252176	5.104097
5.252423	5.131963
5.252670	5.117435
5.252917	5.105642
5.253164	5.103844
5.253411	5.108305
5.253658	5.109449
5.253906	5.131742
5.254153	5.151822
5.254400	5.144097
5.254647	5.151275
5.254894	5.127918
5.255141	5.109254
5.255388	5.092399
5.255636	5.120394
5.255883	5.122620
5.256130	5.110045
5.256377	5.118199
5.256624	5.124228
5.256871	5.145928
5.257118	5.138992
5.257366	5.151170
5.257613	5.149202
5.257860	5.134475
5.258107	5.150017
5.258354	5.148757
5.258601	5.136251
5.258848	5.147274
5.259096	5.126946
5.259343	5.115698
5.259590	5.136252
5.259837	5.150344
5.260084	5.137486
5.260331	5.165810
5.260578	5.147313
5.260825	5.157862
5.261073	5.170918
5.261320	5.144164
5.261567	5.157547
5.261814	5.149965
5.262061	5.090077
5.262308	5.126263
5.262555	5.123571
5.262803	5.077803
5.263050	5.135695
5.263297	5.104432
5.263544	5.108807
5.263791	5.122915
5.264038	5.120012
5.264285	5.132717
5.264533	5.140775
5.264780	5.133643
5.265027	5.136036
5.265274	5.123540
5.265521	5.122217
5.265768	5.136119
5.266015	5.127397
5.266263	5.119456
5.266510	5.123102
5.266757	5.116718
5.267004	5.122241
5.267251	5.127872
5.267498	5.118662
5.267745	5.103029
5.267992	5.110879
5.268240	5.128377
5.268487	5.134747
5.268734	5.125443
5.268981	5.113957
5.269228	5.134658
5.269475	5.143445
5.269722	5.147641
5.269970	5.160581
5.270217	5.140478
5.270464	5.151575
5.270711	5.132115
5.270958	5.131993
5.271205	5.140391
5.271452	5.150451
5.271700	5.140413
5.271947	5.128044
5.272194	5.150144
5.272441	5.146456
5.272688	5.151756
5.272935	5.152190
5.273182	5.154897
5.273430	5.123078
5.273677	5.130385
5.273924	5.106918
5.274171	5.096230
5.274418	5.098568
5.274665	5.121050
5.274912	5.121847
5.275159	5.124206
5.275407	5.125151
5.275654	5.129865
5.275901	5.142877
5.276148	5.139573
5.276395	5.136417
5.276642	5.136804
5.276889	5.159263
5.277137	5.163272
5.277384	5.141717
5.277631	5.133787
5.277878	5.119464
5.278125	5.126201
5.278372	5.137675
5.278619	5.140787
5.278867	5.117407
5.279114	5.131272
5.279361	5.126662
5.279608	5.123058
5.279855	5.148252
5.280102	5.138489
5.280349	5.137784
5.280597	5.108435
5.280844	5.112802
5.281091	5.119408
5.281338	5.120034
5.281585	5.118953
5.281832	5.064389
5.282079	5.142938
5.282326	5.174290
5.282574	5.121844
5.282821	5.109781
5.283068	5.116774
5.283315	5.150567
5.283562	5.136440
5.283809	5.153250
5.284056	5.153549
5.284304	5.157903
5.284551	5.142710
5.284798	5.162143
5.285045	5.155166
5.285292	5.145051
5.285539	5.133786
5.285786	5.143602
5.286034	5.143518
5.286281	5.154524
5.286528	5.163104
5.286775	5.164869
5.287022	5.147533
5.287269	5.137635
5.287516	5.148800
5.287764	5.114664
5.288011	5.129564
5.288258	5.113006
5.288505	5.123730
5.288752	5.131363
5.288999	5.137673
5.289246	5.119186
5.289494	5.126911
5.289741	5.131255
5.289988	5.109365
5.290235	5.137327
5.290482	5.115774
5.290729	5.132876
5.290976	5.111288
5.291223	5.106554
5.291471	5.117713
5.291718	5.127307
5.291965	5.133336
5.292212	5.114561
5.292459	5.147533
5.292706	5.145457
5.292953	5.143855
5.293201	5.154996
5.293448	5.166361
5.293695	5.150517
5.293942	5.146295
5.294189	5.132603
5.294436	5.128967
5.294683	5.122074
5.294931	5.102767
5.295178	5.113333
5.295425	5.096512
5.295672	5.101248
5.295919	5.094353
5.296166	5.128751
5.296413	5.123431
5.296661	5.119994
5.296908	5.123744
5.297155	5.110325
5.297402	5.107739
5.297649	5.100041
5.297896	5.150311
5.298143	5.111000
5.298390	5.133947
5.298638	5.124143
5.298885	5.115487
5.299132	5.113111
5.299379	5.125166
5.299626	5.136816
5.299873	5.128936
5.300120	5.125592
5.300368	5.121621
5.300615	5.122048
5.300862	5.099797
5.301109	5.113204
5.301356	5.111750
5.301603	5.113279
5.301850	5.104881
5.302098	5.122836
5.302345	5.123677
5.302592	5.112673
5.302839	5.112042
5.303086	5.122890
5.303333	5.106591
5.303580	5.117713
5.303828	5.127561
5.304075	5.121782
5.304322	5.110245
5.304569	5.123860
5.304816	5.132649
5.305063	5.131786
5.305310	5.125771
5.305557	5.131212
5.305805	5.120097
5.306052	5.112421
5.306299	5.108568
5.306546	5.115046
5.306793	5.127312
5.307040	5.125957
5.307287	5.134098
5.307535	5.130754
5.307782	5.134153
5.308029	5.113463
5.308276	5.114648
5.308523	5.124719
5.308770	5.105000
5.309017	5.103863
5.309265	5.102435
5.309512	5.110848
5.309759	5.091184
5.310006	5.091112
5.310253	5.106591
5.310500	5.106365
5.310747	5.107342
5.310995	5.084588
5.311242	5.099057
5.311489	5.096171
5.311736	5.094066
5.311983	5.121093
5.312230	5.118299
5.312477	5.117288
5.312725	5.099552
5.312972	5.115177
5.313219	5.116824
5.313466	5.100549
5.313713	5.108078
5.313960	5.112100
5.314207	5.116127
5.314454	5.093659
5.314702	5.077979
5.314949	5.089218
5.315196	5.105374
5.315443	5.107987
5.315690	5.115556
5.315937	5.112819
5.316184	5.119083
5.316432	5.119951
5.316679	5.111628
5.316926	5.129436
5.317173	5.118241
5.317420	5.103541
5.317667	5.116673
5.317914	5.138654
5.318162	5.191405
5.318409	5.148523
5.318656	5.151840
5.318903	5.176903
5.319150	5.169093
5.319397	5.164918
5.319644	5.168218
5.319892	5.165924
5.320139	5.177276
5.320386	5.167104
5.320633	5.179972
5.320880	5.159310
5.321127	5.158501
5.321374	5.174710
5.321621	5.153949
5.321869	5.167862
5.322116	5.180106
5.322363	5.174671
5.322610	5.159064
5.322857	5.161993
5.323104	5.169612
5.323351	5.163902
5.323599	5.178276
5.323846	5.171301
5.324093	5.162630
5.324340	5.175671
5.324587	5.168221
5.324834	5.180311
5.325081	5.169311
5.325329	5.183648
5.325576	5.180967
5.325823	5.178712
5.326070	5.180712
5.326317	5.188986
5.326564	5.185939
5.326811	5.164090
5.327059	5.159532
5.327306	5.183068
5.327553	5.176882
5.327800	5.201118
5.328047	5.200844
5.328294	5.186797
5.328541	5.173254
5.328788	5.155253
5.329036	5.188702
5.329283	5.165015
5.329530	5.221467
5.329777	5.194521
5.330024	5.195503
5.330271	5.195958
5.330518	5.163999
5.330766	5.210403
5.331013	5.189677
5.331260	5.186445
5.331507	5.173498
5.331754	5.190849
5.332001	5.180863
5.332248	5.184471
5.332496	5.196803
5.332743	5.190261
5.332990	5.179969
5.333237	5.179283
5.333484	5.170715
5.333731	5.187975
5.333978	5.182652
5.334226	5.176788
5.334473	5.187778
5.334720	5.193173
5.334967	5.194082
5.335214	5.192495
5.335461	5.201022
5.335708	5.203517
5.335956	5.199296
5.336203	5.198771
5.336450	5.188136
5.336697	5.181996
5.336944	5.194907
5.337191	5.192308
5.337438	5.198624
5.337685	5.212929
5.337933	5.196853
5.338180	5.195415
5.338427	5.208863
5.338674	5.202458
5.338921	5.178875
5.339168	5.200155
5.339415	5.187575
5.339663	5.206383
5.339910	5.193578
5.340157	5.169477
5.340404	5.215865
5.340651	5.165439
5.340898	5.182605
5.341145	5.157559
5.341393	5.189557
5.341640	5.190864
5.341887	5.189109
5.342134	5.170895
5.342381	5.176747
5.342628	5.192620
5.342875	5.176759
